Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
SLRW3|SLINGER|43.33390|-88.29780|318 meters|snowdepth|2015-02-18 13|12.700|cm|53086|
SKRO1|STRYKER|41.53640|-84.42160|219 meters|snowdepth|2015-02-18 12|12.700|cm|43570|
SBYM7|SALISBURY|39.42470|-92.81060|214 meters|snowdepth|2015-02-18 13|12.700|cm|65281|
RST|ROCHESTER INTERNATIONAL ARPT|43.90890|-92.49780|391 meters|snowdepth|2015-02-19 00|12.700|cm|55976|
RSDW2|ROSEDALE,WV|38.71670|-80.91670|269 meters|snowdepth|2015-02-18 11|12.700|cm|26623|
ROBW3|ROBERTS WWTP|44.97070|-92.56200|295 meters|snowdepth|2015-02-18 14|12.700|cm|54023|
RNBW3|WFO GREEN BAY|44.49780|-88.11080|205 meters|snowdepth|2015-02-19 06|12.700|cm|54313|
RCHI2|ROCHELLE,IL|41.90000|-89.06670|240 meters|snowdepth|2015-02-18 12|12.700|cm|61068|
PRNW2|PARSONS|39.10310|-79.66580|539 meters|snowdepth|2015-02-18 12|12.700|cm|26269|
PRLI3|PATOKA RIVER LAKE|38.43470|-86.70690|166 meters|snowdepth|2015-02-18 12|12.700|cm|47527|
PENN4|PENNSAUKEN 1N|39.93330|-75.00000|19 meters|snowdepth|2015-02-18 13|12.700|cm|08002|
PAMA2_MADIS|PAMICHTUK LAKE|67.76630|-152.16420|1007 meters|snowdepth|2015-02-19 06|12.700|cm|99726|
PAMA2|PAMICHTUK LAKE|67.77170|-152.19470|807 meters|snowdepth|2015-02-19 06|12.700|cm|99726|
PADW3|PADDOCK LAKE|42.58060|-88.09030|235 meters|snowdepth|2015-02-18 13|12.700|cm|53168|
PA-LZ-24|FORTY FORT 0.4 NNE, PA|41.29491|-75.86820|171 meters|snowdepth|2015-02-18 12|12.700|cm|18704|
PA-AL-1|BRIDGEVILLE 1.4 SW, PA|40.34174|-80.12290|322 meters|snowdepth|2015-02-18 10|12.700|cm|15017|
OXNM2|OXON HILL COOP|38.78530|-76.99470|58 meters|snowdepth|2015-02-18 11|12.700|cm|20745|
OXFW3|OXFORD 6N|43.86190|-89.56190|290 meters|snowdepth|2015-02-19 06|12.700|cm|53952|
OTRW3|ONTARIO 3E|43.71940|-90.53010|292 meters|snowdepth|2015-02-18 13|12.700|cm|54651|
OSAI4|OSAGE|43.27940|-92.81060|357 meters|snowdepth|2015-02-18 13|12.700|cm|50461|
ORGV2|PIEDMONT RESEARCH STATION COOP|38.23220|-78.12030|174 meters|snowdepth|2015-02-18 13|12.700|cm|22960|
ONCW3|SOUTH|43.11170|-88.49970|265 meters|snowdepth|2015-02-18 14|12.700|cm|53066|
OH-PT-12|MOGADORE 4.7 SE, OH|41.00849|-81.32900|359 meters|snowdepth|2015-02-18 12|12.700|cm|44260|
OH-LR-3|SHEFFIELD LAKE 0.5 E, OH|41.49000|-82.08740|181 meters|snowdepth|2015-02-18 13|12.700|cm|44054|
OH-FF-9|BALTIMORE 3.3 NW, OH|39.88474|-82.64310|279 meters|snowdepth|2015-02-19 01|12.700|cm|43105|
OH-CW-3|BUCYRUS 1.0 NW, OH|40.81455|-82.98480|307 meters|snowdepth|2015-02-18 12|12.700|cm|44820|
OH-CM-7|AMELIA 0.3 SSW, OH|39.02119|-84.21860|268 meters|snowdepth|2015-02-19 05|12.700|cm|45102|
OCOW3|OCONOMOWOC,WI|43.10190|-88.50330|260 meters|snowdepth|2015-02-18 13|12.700|cm|53066|
NWDI4|NORTHWOOD,IA|43.45000|-93.21670|376 meters|snowdepth|2015-02-18 13|12.700|cm|50459|
NUKA2|NUKA GLACIER|59.69810|-150.71180|359 meters|snowdepth|2015-02-19 06|12.700|cm|99603|
NSHI3|NASHVILLE,IN|39.24010|-86.22950|212 meters|snowdepth|2015-02-18 11|12.700|cm|47448|
NJ-OC-53|JACKSON TWP 2.2 S, NJ|40.06628|-74.35700|39 meters|snowdepth|2015-02-18 12|12.700|cm|08527|
NJ-MN-6|RED BANK 1.3 NW, NJ|40.36220|-74.08330|16 meters|snowdepth|2015-02-18 12|12.700|cm|07701|
NJ-MC-3|PRINCETON 2.2 SSE, NJ|40.32938|-74.64820|29 meters|snowdepth|2015-02-18 13|12.700|cm|08540|
NJ-MC-16|ROBBINSVILLE TWP 1.7 WSW, NJ|40.21040|-74.62040|40 meters|snowdepth|2015-02-18 13|12.700|cm|08691|
NJ-CM-17|WILDWOOD CREST 0.1 WSW, NJ|38.97168|-74.83980|5 meters|snowdepth|2015-02-18 13|12.700|cm|08260|
NHRM8|NEIHART 7NW|47.03810|-110.78610|1513 meters|snowdepth|2015-02-19 00|12.700|cm|59463|
NHPI4|NEW HAMPTON|43.05750|-92.31220|352 meters|snowdepth|2015-02-18 14|12.700|cm|50659|
NEFP1|NEW FLORENCE|40.33330|-79.08330|463 meters|snowdepth|2015-02-18 12|12.700|cm|15944|
NC-AS-14|WEST JEFFERSON 1.2 ESE, NC|36.38828|-81.47280|968 meters|snowdepth|2015-02-18 12|12.700|cm|28694|
NBGW3|NEWBURG|43.42860|-88.03890|267 meters|snowdepth|2015-02-18 13|12.700|cm|53090|
MTLT1|GATLINBURG,TN|35.65500|-83.44110|1934 meters|snowdepth|2015-02-18 12|12.700|cm|37738|
MT-PK-7|LIVINGSTON 6.6 ESE, MT|45.63569|-110.43310|1694 meters|snowdepth|2015-02-18 14|12.700|cm|59047|
MSQN4|MANASQUAN|40.13240|-74.05030|9 meters|snowdepth|2015-02-18 12|12.700|cm|08750|
MSNI3|MEDARYVILLE 5N|41.15880|-86.90130|216 meters|snowdepth|2015-02-18 13|12.700|cm|46374|
MSCM5|MINNESOTA CITY|44.16000|-91.81220|201 meters|snowdepth|2015-02-18 13|12.700|cm||
MRIM4|MORENCI,MI|41.71670|-84.20000|233 meters|snowdepth|2015-02-18 12|12.700|cm|49256|
MOSI2|MORRIS,IL|41.37390|-88.43360|160 meters|snowdepth|2015-02-18 14|12.700|cm|60450|
MORM5|MOORHEAD,MN|46.88750|-96.74770|274 meters|snowdepth|2015-02-19 05|12.700|cm|56560|
MOCW3|MANITOWOC|44.07940|-87.67810|194 meters|snowdepth|2015-02-18 12|12.700|cm|54220|
MO-WT-12|MANSFIELD 5.4 NNE, MO|37.17630|-92.52860|374 meters|snowdepth|2015-02-18 14|12.700|cm|65704|
MO-GR-58|FAIR GROVE 4.7 SSW, MO|37.32616|-93.19770|415 meters|snowdepth|2015-02-18 13|12.700|cm|65648|
MO-GR-51|SPRINGFIELD 9.5 NNW, MO|37.33250|-93.30820|391 meters|snowdepth|2015-02-18 13|12.700|cm|65803|
MO-GR-27|SPRINGFIELD 0.7 ENE, MO|37.20030|-93.27400|406 meters|snowdepth|2015-02-18 13|12.700|cm|65804|
MO-DT-7|SALEM 4.3 S, MO|37.57739|-91.52800|401 meters|snowdepth|2015-02-18 13|12.700|cm|65560|
MO-DG-10|DORA 2.6 NNW, MO|36.81156|-92.23580|329 meters|snowdepth|2015-02-18 13|12.700|cm|65637|
MNOI4|MONONA WWTP|43.04490|-91.39780|360 meters|snowdepth|2015-02-18 13|12.700|cm|52159|
MNNV2|MANASSAS COOP|38.73390|-77.49250|79 meters|snowdepth|2015-02-18 12|12.700|cm|20110|
MN-CY-1|MOORHEAD 2.0 N, MN|46.88766|-96.74800|274 meters|snowdepth|2015-02-18 12|12.700|cm|56560|
MLTN4|MOUNT LAUREL NJ|39.96777|-74.86527|15 meters|snowdepth|2015-02-18 12|12.700|cm|08054|
MGTN4|BEACH THOROFARE|39.33750|-74.51330|1 meters|snowdepth|2015-02-18 12|12.700|cm||
MFWI2|MIDWAY COOP|41.73730|-87.77760|189 meters|snowdepth|2015-02-18 13|12.700|cm|60459|
MDWI2|BURBANK,IL|41.73330|-87.76670|191 meters|snowdepth|2015-02-19 06|12.700|cm|60453|
MDSV2|MADISON COOP|38.36830|-78.25030|178 meters|snowdepth|2015-02-18 12|12.700|cm|22727|
MD-WR-17|OCEAN PINES 1.5 SE, MD|38.36596|-75.13414|9 meters|snowdepth|2015-02-18 12|12.700|cm|21811|
MAXO1|MAXIMO|40.87830|-81.17150|355 meters|snowdepth|2015-02-18 12|12.700|cm|44601|
MATI2|MANHATTAN|41.45840|-87.90980|227 meters|snowdepth|2015-02-18 13|12.700|cm|60442|
LYNW3|LYNXVILLE DAM 9|43.21180|-91.09850|186 meters|snowdepth|2015-02-18 12|12.700|cm||
LWDI4|LOWDEN|41.85630|-90.92990|218 meters|snowdepth|2015-02-19 06|12.700|cm|52255|
LTBU1|LITTLE BEAR|41.40580|-111.82630|1994 meters|snowdepth|2015-02-19 06|12.700|cm|84321|
LSNW3|LA CROSSE SNOW|43.86220|-91.26660|202 meters|snowdepth|2015-02-18 18|12.700|cm|54603|
LLLI3|LOWELL,IN|41.28330|-87.41670|203 meters|snowdepth|2015-02-18 13|12.700|cm|46356|
LKMW3|LAKE MILLS,WI|43.06670|-88.91220|260 meters|snowdepth|2015-02-18 12|12.700|cm|53551|
LGA|NEW YORK LA GUARDIA ARPT|40.77720|-73.87310|-2 meters|snowdepth|2015-02-19 00|12.700|cm|11371|
LCRM5|LA CRESCENT DAM 7|43.86560|-91.31000|197 meters|snowdepth|2015-02-18 12|12.700|cm|55947|
LCFW3|LA CROSSE 4NNW|43.86690|-91.27250|204 meters|snowdepth|2015-02-18 13|12.700|cm|54603|
LBGP1|LEWISBURG,PA|40.94860|-76.87830|153 meters|snowdepth|2015-02-18 12|12.700|cm|17837|
LANW3|LANCASTER 4WSW|42.82780|-90.78890|307 meters|snowdepth|2015-02-18 14|12.700|cm|53813|
LAFW3|LA FARGE,WI|43.57440|-90.63640|246 meters|snowdepth|2015-02-18 13|12.700|cm|54639|
LADN2|LAUREL DRAW|41.77640|-116.02960|2042 meters|snowdepth|2015-02-19 06|12.700|cm|89831|
KY-HY-7|EMINENCE 1.4 SE, KY|38.35150|-85.15550|262 meters|snowdepth|2015-02-18 12|12.700|cm|40019|
KTRI|TRI-CITY REGIONAL AIRPORT|36.46666|-82.40000|434 meters|snowdepth|2015-02-19 06|12.700|cm|37617|
KORD|CHICAGO OHARE INTERNATIONAL|41.98333|-87.91666|198 meters|snowdepth|2015-02-19 00|12.700|cm|60666|
KLGA|NEW YORK LA GUARDIA AIRPORT|40.78333|-73.88333|0 meters|snowdepth|2015-02-19 06|12.700|cm||
KKKW3|KEWAUNEE|44.46280|-87.50500|174 meters|snowdepth|2015-02-18 13|12.700|cm|54216|
KEEW3|MERTON 1.5N|43.16690|-88.30420|302 meters|snowdepth|2015-02-18 13|12.700|cm|53029|
KDVI3|KENDALLVILLE|41.43610|-85.26490|302 meters|snowdepth|2015-02-18 12|12.700|cm|46755|
JRFW2|BAYARD 2SW - SNOW|39.26670|-79.40000|828 meters|snowdepth|2015-02-18 15|12.700|cm|21550|
JREW2|BISMARK - SNOW|38.21670|-79.21670|506 meters|snowdepth|2015-02-18 15|12.700|cm|24421|
JRDW2|BISMARK SOUTH - SNOW|39.21670|-79.23330|929 meters|snowdepth|2015-02-18 15|12.700|cm|26739|
JAMT1|JAMESTOWN,TN|36.43220|-84.94280|529 meters|snowdepth|2015-02-18 13|12.700|cm|38556|
IWXI3|NORTHERN INDIANA WFO|41.35880|-85.69970|289 meters|snowdepth|2015-02-19 06|12.700|cm|46567|
IWX|NORTHERN INDIANA, IN|41.35890|-85.70000|290 meters|snowdepth|2015-02-19 00|12.700|cm|46567|
ITAM5|UNIV. OF MINN.|47.21670|-95.20000|444 meters|snowdepth|2015-02-18 13|12.700|cm|56470|
IN-WS-14|NEW SALEM 1.4 SSE, IN|38.60200|-85.89400|292 meters|snowdepth|2015-02-18 13|12.700|cm|47167|
IN-VN-2|EVANSVILLE 1.3 SSE, IN|37.96606|-87.53710|118 meters|snowdepth|2015-02-18 13|12.700|cm|47714|
IN-RP-4|OSGOOD 4.1 NE, IN|39.16916|-85.23610|290 meters|snowdepth|2015-02-18 13|12.700|cm|47037|
IN-PS-1|POSEYVILLE 2.8 NW, IN|38.19680|-87.82220|141 meters|snowdepth|2015-02-18 13|12.700|cm|47633|
IN-PK-1|PETERSBURG 1.4 ENE, IN|38.50150|-87.25960|173 meters|snowdepth|2015-02-18 12|12.700|cm|47567|
IN-OW-2|SPENCER 4.4 E, IN|39.29467|-86.68780|232 meters|snowdepth|2015-02-18 12|12.700|cm|47460|
IN-OH-1|AURORA 3.6 SSE, IN|39.01535|-84.88730|224 meters|snowdepth|2015-02-18 12|12.700|cm|47001|
IN-MT-1|LOOGOOTEE 0.3 ESE, IN|38.67412|-86.90860|173 meters|snowdepth|2015-02-18 14|12.700|cm|47553|
IN-MG-24|(N9JPX)PARAGON 3.2 ENE, IN|39.40580|-86.50450|181 meters|snowdepth|2015-02-18 12|12.700|cm|46151|
IN-LK-59|(W9MAL)MERRILLVILLE 2.0 NNW, IN|41.49550|-87.34610|195 meters|snowdepth|2015-02-18 13|12.700|cm|46410|
IN-FL-3|ROCHESTER 2.4 NW, IN|41.08516|-86.22930|234 meters|snowdepth|2015-02-18 11|12.700|cm|46975|
IN-BR-3|NASHVILLE 6.6 WNW, IN|39.22790|-86.35620|285 meters|snowdepth|2015-02-18 15|12.700|cm|47448|
IN-AL-39|FORT WAYNE 7.0 NE, IN|41.13380|-85.03070|243 meters|snowdepth|2015-02-18 13|12.700|cm|46835|
IL-WN-3|MACHESNEY PARK 3.1 ENE, IL|42.38300|-88.98500|254 meters|snowdepth|2015-02-18 13|12.700|cm|61073|
IL-WL-26|MANHATTAN 0.8 ESE, IL|41.42127|-87.97490|214 meters|snowdepth|2015-02-18 14|12.700|cm|60442|
IL-SP-6|FREEPORT 2.0 NW, IL|42.30955|-89.66370|243 meters|snowdepth|2015-02-18 13|12.700|cm|61032|
IL-SK-3|BRADFORD 0.4 E, IL|41.17788|-89.64930|248 meters|snowdepth|2015-02-18 11|12.700|cm|61421|
IL-LK-42|GURNEE 1.6 W, IL|42.37776|-87.96740|233 meters|snowdepth|2015-02-18 13|12.700|cm|60031|
IL-LK-3|BEACH PARK 1.4 W, IL|42.42837|-87.88380|216 meters|snowdepth|2015-02-18 12|12.700|cm|60087|
IL-KN-67|ST. CHARLES 6.0 NW, IL|41.98401|-88.38030|260 meters|snowdepth|2015-02-18 13|12.700|cm|60175|
IL-KD-34|PLAINFIELD 4.8 SW, IL|41.56779|-88.27010|200 meters|snowdepth|2015-02-18 13|12.700|cm|60544|
IL-DP-79|BURR RIDGE 1.9 SW, IL|41.73194|-87.94860|224 meters|snowdepth|2015-02-18 14|12.700|cm|60527|
IL-DP-101|AURORA 3.8 SE, IL|41.73035|-88.23760|218 meters|snowdepth|2015-02-18 13|12.700|cm|60504|
IL-CK-94|LINCOLNWOOD 1.8 E, IL|42.00187|-87.69850|185 meters|snowdepth|2015-02-18 13|12.700|cm|60645|
IL-CK-152|CHICAGO RIDGE 0.2 WSW, IL|41.70177|-87.78200|185 meters|snowdepth|2015-02-18 13|12.700|cm|60415|
IL-CK-131|SCHAUMBURG 2.0 E, IL|42.03028|-88.04400|226 meters|snowdepth|2015-02-18 13|12.700|cm|60173|
IA-FY-2|OELWEIN 0.8 WNW, IA|42.67850|-91.92890|315 meters|snowdepth|2015-02-18 11|12.700|cm|50662|
IA-BH-6|WATERLOO 1.9 SSE, IA|42.46500|-92.34100|277 meters|snowdepth|2015-02-18 13|12.700|cm|50702|
HURW1|HURICANE RIDGE RAWS|47.97030|-123.49860|1602 meters|snowdepth|2015-02-19 06|12.700|cm|98362|
HUR52_MADIS|HURRICANE RIDGE|47.97200|-123.50300|1532 meters|snowdepth|2015-02-19 06|12.700|cm|98362|
HUDV2|HUDDLESTON 4 SW|37.12590|-79.52520|273 meters|snowdepth|2015-02-18 12|12.700|cm|24104|
HTVI2|HUTSONVILLE|39.11380|-87.65630|138 meters|snowdepth|2015-02-18 13|12.700|cm|62433|
HSPM7|HAWN STATE PARK|37.83670|-90.23390|265 meters|snowdepth|2015-02-18 14|12.700|cm|63640|
HRTM7|HARTVILLE,MO|37.30000|-92.40000|337 meters|snowdepth|2015-02-18 13|12.700|cm|65711|
HILO1|HILLSBORO,OH|39.20000|-83.61670|331 meters|snowdepth|2015-02-18 12|12.700|cm|45133|
HARW3|HARTFORD,WI|43.31670|-88.40000|300 meters|snowdepth|2015-02-18 12|12.700|cm|53027|
HABW3|HATFIELD DAM|44.41290|-90.72620|266 meters|snowdepth|2015-02-18 16|12.700|cm|54754|
GUNC2|GUNNISON COOP|38.52970|-106.96640|2334 meters|snowdepth|2015-02-18 15|12.700|cm|81230|
GRB|GREEN BAY, WI|44.49860|-88.11170|214 meters|snowdepth|2015-02-19 00|12.700|cm|54313|
GPSO1|GALLIPOLIS,OH|38.81670|-82.18330|165 meters|snowdepth|2015-02-18 13|12.700|cm||
GFYC2|GUFFEY 9SE|38.67500|-105.39190|2626 meters|snowdepth|2015-02-19 00|12.700|cm|81212|
GEOM5|GEORGETOWN,MN|47.08330|-96.73330|269 meters|snowdepth|2015-02-19 00|12.700|cm|56546|
GDMV2|GATHRIGHT DAM|37.94580|-79.95420|541 meters|snowdepth|2015-02-18 12|12.700|cm|24426|
GATW3|GRAFTON WWTP|43.30810|-87.95530|222 meters|snowdepth|2015-02-18 15|12.700|cm|53024|
FSTW2|FROST 3NE|38.28940|-79.81860|932 meters|snowdepth|2015-02-18 12|12.700|cm|24954|
FMBI3|CHANNEL 2 TERRE HAUTE|39.24250|-87.39050|170 meters|snowdepth|2015-02-19 05|12.700|cm|47850|
FLDM5|FLOODWOOD,MN|47.00000|-92.91670|381 meters|snowdepth|2015-02-18 13|12.700|cm|55736|
FARV2|FARMVILLE,VA|37.33330|-78.38330|139 meters|snowdepth|2015-02-18 12|12.700|cm|23901|
FAR|HECTOR INTERNATIONAL ARPT|46.91560|-96.81440|271 meters|snowdepth|2015-02-19 00|12.700|cm|58102|
ETSC2|ESTES PARK,CO|40.36890|-105.51360|2387 meters|snowdepth|2015-02-18 14|12.700|cm|80517|
ERCW2|ELKINS,WV|38.93110|-79.83560|668 meters|snowdepth|2015-02-18 13|12.700|cm|26241|
EKRI4|ELKADER 6SSW|42.77540|-91.45370|242 meters|snowdepth|2015-02-18 13|12.700|cm|52043|
EFHI2|EFFINGHAM 3SW|39.11810|-88.62440|182 meters|snowdepth|2015-02-18 13|12.700|cm|62401|
DYLP1|DOYLESTOWN,PA|40.30000|-75.13330|97 meters|snowdepth|2015-02-18 11|12.700|cm|18901|
DOOM7|DORA 7S|36.69250|-92.23580|302 meters|snowdepth|2015-02-18 13|12.700|cm|65637|
DONW3|DARLINGTON 2 NE|42.70420|-90.09830|299 meters|snowdepth|2015-02-18 13|12.700|cm|53530|
DNDM4|DUNDEE,MI|41.95000|-83.65000|201 meters|snowdepth|2015-02-18 11|12.700|cm|48131|
DE-KN-13|MILFORD 1.5 W, DE|38.91097|-75.46055|6 meters|snowdepth|2015-02-18 13|12.700|cm|19963|
CVZW3|WISCONSIN PUBLIC SERVICE|45.23530|-88.01360|209 meters|snowdepth|2015-02-18 13|12.700|cm|54114|
CRZV2|CROZIER,VA|37.63330|-77.80000|93 meters|snowdepth|2015-02-18 11|12.700|cm|23039|
CRVV2|CHARLOTTESVILLE 2W COOP|38.03280|-78.52260|264 meters|snowdepth|2015-02-18 13|12.700|cm|22904|
CRLM5|CROSS LAKE DAM|46.66930|-94.11060|376 meters|snowdepth|2015-02-18 14|12.700|cm|56442|
CRKP1|CREEKSIDE|40.67640|-79.18780|329 meters|snowdepth|2015-02-18 12|12.700|cm|15701|
CO-JF-72|BROOMFIELD 2.3 SSW, CO|39.88260|-105.10560|1656 meters|snowdepth|2015-02-18 14|12.700|cm|80021|
CO-JF-332|LITTLETON 5.7 SW, CO|39.54030|-105.09630|1700 meters|snowdepth|2015-02-18 14|12.700|cm|80127|
CO-JF-125|EVERGREEN 4.6 S, CO|39.56770|-105.30800|2416 meters|snowdepth|2015-02-18 14|12.700|cm|80439|
CO-EP-12|COLORADO SPRINGS 18.7 N, CO|39.09880|-104.76290|2260 meters|snowdepth|2015-02-18 14|12.700|cm|80908|
CO-DN-141|DENVER 5.3 SW, CO|39.67616|-105.03610|1665 meters|snowdepth|2015-02-18 13|12.700|cm|80219|
CO-DG-183|HIGHLANDS RANCH 2.7 SSE, CO|39.52002|-104.94460|1832 meters|snowdepth|2015-02-18 12|12.700|cm|80126|
CO-DG-165|HIGHLANDS RANCH 1.1 ENE, CO|39.56160|-104.95030|1769 meters|snowdepth|2015-02-18 15|12.700|cm|80126|
CO-BO-67|BOULDER 4.7 E, CO|39.99961|-105.17940|1623 meters|snowdepth|2015-02-18 14|12.700|cm|80303|
CO-BO-380|BOULDER 2.0 W, CO|40.02390|-105.28930|1661 meters|snowdepth|2015-02-18 14|12.700|cm|80304|
CO-BO-290|LAFAYETTE 2.3 NW, CO|40.01767|-105.12880|1606 meters|snowdepth|2015-02-18 14|12.700|cm|80026|
CO-BO-14|BOULDER 1.6 S, CO|39.99220|-105.26470|1673 meters|snowdepth|2015-02-18 14|12.700|cm|80302|
CO-AR-292|ENGLEWOOD 1.4 N, CO|39.66708|-104.98980|1621 meters|snowdepth|2015-02-18 14|12.700|cm|80110|
CO-AR-281|AURORA 2.4 SW, CO|39.67177|-104.84070|1714 meters|snowdepth|2015-02-18 14|12.700|cm|80014|
CNTW3|CLINTONVILLE|44.62270|-88.74830|245 meters|snowdepth|2015-02-18 13|12.700|cm|54929|
CLKW2|CLARKSBURG|39.23860|-80.35920|294 meters|snowdepth|2015-02-18 11|12.700|cm|26301|
CIYI4|CHARLES CITY|43.06040|-92.67160|301 meters|snowdepth|2015-02-18 13|12.700|cm|50616|
CHVO1|CHEVIOT,OH|39.15470|-84.62330|271 meters|snowdepth|2015-02-18 12|12.700|cm|45211|
CHMV2|CHATHAM|36.82240|-79.41040|192 meters|snowdepth|2015-02-18 11|12.700|cm|24531|
CFPV2|COVINGTON FILTER PLANT|37.81060|-79.98830|380 meters|snowdepth|2015-02-18 12|12.700|cm|24426|
CFLP1|DAM|39.80000|-79.36670|443 meters|snowdepth|2015-02-18 13|12.700|cm|15411|
CFDK2|CRUTCHFIELD|36.57610|-88.93560|120 meters|snowdepth|2015-02-18 13|12.700|cm|42041|
CDRC1|CEDAR PASS|41.58230|-120.30250|2157 meters|snowdepth|2015-02-19 06|12.700|cm|96101|
CCOW3|CASCO|44.55440|-87.62420|227 meters|snowdepth|2015-02-18 13|12.700|cm|54205|
BUVV2|BUENA VISTA|37.72680|-79.36290|250 meters|snowdepth|2015-02-18 12|12.700|cm|24416|
BROW3|BRODHEAD,WI|42.61720|-89.38970|240 meters|snowdepth|2015-02-18 13|12.700|cm|53520|
BRKV2|BROOKNEAL|37.06790|-78.95170|126 meters|snowdepth|2015-02-18 13|12.700|cm|24528|
BNNM7|BRANSON AIRPORT|36.52580|-93.19690|408 meters|snowdepth|2015-02-18 13|12.700|cm|65672|
BMRW3|BLOOMER|45.09070|-91.48640|301 meters|snowdepth|2015-02-18 14|12.700|cm|54724|
BMFI3|BLOOMFIELD WATERWORKS|39.03110|-86.93690|204 meters|snowdepth|2015-02-18 13|12.700|cm|47424|
BKVI3|LAKE|39.48330|-85.00000|227 meters|snowdepth|2015-02-18 12|12.700|cm|47012|
BIGN2|BIG BEND|41.76170|-115.69310|2103 meters|snowdepth|2015-02-19 06|12.700|cm|89831|
BHRW4|BIG HORN|44.68280|-107.00890|1283 meters|snowdepth|2015-02-18 14|12.700|cm|82801|
BGTW3|SEWAGE DISPOSAL PLANT|42.68330|-88.20000|251 meters|snowdepth|2015-02-18 13|12.700|cm|53105|
BEVW2|OHIO RIVER AT BELLEVILLE LOCK & DAM|39.11861|-81.74222|176 meters|snowdepth|2015-02-18 12|12.700|cm||
BEEI2|BEECHER CITY|39.18130|-88.78300|186 meters|snowdepth|2015-02-18 13|12.700|cm|62414|
BBCW3|BABCOCK 1 WNW|44.30770|-90.13130|300 meters|snowdepth|2015-02-18 14|12.700|cm|54413|
BALW3|BALDWIN|44.96330|-92.39050|334 meters|snowdepth|2015-02-18 13|12.700|cm|54002|
AWXW3|ASHLAND|46.58240|-90.88390|210 meters|snowdepth|2015-02-18 13|12.700|cm|54806|
ATW|OUTAGAMIE COUNTY AIRPORT|44.25750|-88.51940|266 meters|snowdepth|2015-02-18 12|12.700|cm|54914|
ASNI4|ALLISON,IA|42.75000|-92.78330|321 meters|snowdepth|2015-02-18 13|12.700|cm|50602|
ASGM7|ASH GROVE,MO|37.31310|-93.58530|325 meters|snowdepth|2015-02-18 13|12.700|cm|65604|
ARBW3|SOUTH SIDE-ARBORETUM UNIV WI|43.04110|-89.42860|267 meters|snowdepth|2015-02-18 13|12.700|cm|53713|
APPW3|APPLETON|44.27690|-88.43770|239 meters|snowdepth|2015-02-18 12|12.700|cm|54914|
APLW3|APPLETON WHBY RADIO|44.25110|-88.36440|235 meters|snowdepth|2015-02-18 14|12.700|cm|54915|
ALNI2|DAM 26|38.88330|-90.18330|121 meters|snowdepth|2015-02-18 13|12.700|cm||
ALLT1|ALLARDT|36.38050|-84.87440|506 meters|snowdepth|2015-02-18 14|12.700|cm|38556|
AGSW3|AUGUSTA RS|44.68250|-91.13570|288 meters|snowdepth|2015-02-18 14|12.700|cm|54722|
8975V_MADIS|FREMONT 2.2 ENE, OH|41.36583|-83.07540|186 meters|snowdepth|2015-02-18 15|12.700|cm|43420|
41.4901_082.0871|SHEFFIELD LAKE (CLE1015)|41.49010|-82.08710|182 meters|snowdepth|2015-02-19 01|12.700|cm|44054|
40.7301_082.8116|GALION (CLE2801)|40.73010|-82.81160|350 meters|snowdepth|2015-02-18 21|12.700|cm|44833|
39.2386_080.3592|3 SSW CLARKSBURG (CLKW2)|39.23861|-80.35916|294 meters|snowdepth|2015-02-18 11|12.700|cm|26301|
38.9272_079.8311|1 N ELKINS (ERCW2)|38.92722|-79.83111|620 meters|snowdepth|2015-02-18 13|12.700|cm|26241|
38.7778_080.9636|2 SE ROSEDALE (RSDW2)|38.77777|-80.96361|225 meters|snowdepth|2015-02-18 11|12.700|cm|26636|
38.7003_082.4736|WATERLOO (WATO1)|38.70027|-82.47361|183 meters|snowdepth|2015-02-18 12|12.700|cm|45688|
38.6611_080.6944|SUTTON LAKE (SUTW2)|38.66111|-80.69444|259 meters|snowdepth|2015-02-18 12|12.700|cm|26601|
38.2894_079.8186|3 NE FROST (FSTW2)|38.28944|-79.81861|932 meters|snowdepth|2015-02-18 12|12.700|cm|24954|
NJ-AT-17|EGG HARBOR CITY 3.6 SW, NJ|39.53143|-74.64710|20 meters|snowdepth|2015-02-18 13|11.938|cm|08215|
MO-WT-13|HARTVILLE 0.8 WSW, MO|37.24689|-92.52750|424 meters|snowdepth|2015-02-18 13|11.938|cm|65667|
IN-BW-16|COLUMBUS 1.9 NNE, IN|39.23520|-85.89920|196 meters|snowdepth|2015-02-18 11|11.684|cm|47203|
WV-LW-4|CRAWFORD 2.9 SE, WV|38.83940|-80.39630|486 meters|snowdepth|2015-02-18 13|11.430|cm|26343|
VA-PRC-2|PORTSMOUTH 4.1 SSE, VA|36.80100|-76.32700|12 meters|snowdepth|2015-02-18 12|11.430|cm|23702|
VA-HR-8|LAUREL 0.8 N, VA|37.64598|-77.50480|61 meters|snowdepth|2015-02-18 12|11.430|cm|23228|
VA-FX-33|FRANCONIA 1.3 SSE, VA|38.74620|-77.13860|19 meters|snowdepth|2015-02-18 12|11.430|cm|22315|
VA-CR-3|GALAX 6.1 N, VA|36.75351|-80.92060|779 meters|snowdepth|2015-02-18 12|11.430|cm|24381|
TN-SM-13|ELMWOOD 4.5 NNE, TN|36.28850|-85.86190|205 meters|snowdepth|2015-02-18 14|11.430|cm|38560|
